time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.13793215736943162,-0.08135709717486399,11.58494908195896,6.255009979389111,0.04503563354104312,0.0,-0.34680684421220814,-0.232098011217359,2.8596015092977694,0.02156238823950271,0.05339963258034286,0.0,486.43221778098274,486.9989911294788,484.67539932463734,485.63011494050204
1.2600000000000007,-0.1599032700310428,-0.09599390881026226,11.76427488896615,6.256328921730962,0.04838162660619183,0.0,-0.3859451177447108,-0.25561394563749906,3.117235503750412,0.022809304541402037,0.06012202535783087,0.0,491.637799063192,492.1373889220878,492.2419642245157,492.33419274965155
1.3200000000000007,-0.18411188376181956,-0.11189982263868124,11.955027000118827,6.258398657787829,0.05187685996667746,0.0,-0.42136806116338926,-0.27438655073709395,3.2408034963905683,0.05116443041716227,0.05422998224301817,0.0,454.2809380190919,453.81050073538,452.6267831879971,454.9035032290955
1.3800000000000008,-0.21043022443523704,-0.12884031062609577,12.151487357127577,6.262096333431646,0.054701076434074736,0.0,-0.4562031362141165,-0.2899593930079856,3.307668309017764,0.07698953038863418,0.026217423497469087,0.0,437.51857332219294,435.1812580930962,436.3416719817074,438.4950052650458
1.4400000000000008,-0.23890470184478013,-0.14664367803317466,12.352251320032325,6.266943072059206,0.05631998545260686,0.0,-0.4930938439554474,-0.30301679206707904,3.3842346647637047,0.08744290525217244,0.02846816662511314,0.0,440.14711893618926,440.3335328679089,440.14492984367024,441.01452394696923
1.5000000000000009,-0.2695397278452261,-0.1651089766807047,12.55608808737124,6.272064205400039,0.05785360552643315,0.0,-0.5282207982981745,-0.3120222696827775,3.4102409516838845,0.0808068413042709,0.018998189536643922,0.0,424.0368617911023,423.2226780448466,425.78443237284756,425.2226290777516
1.560000000000001,-0.3026715138036028,-0.18408571988126624,12.767713353507089,6.276887085457549,0.058820824721357745,0.0,-0.5762633319603963,-0.319942947368577,3.6432113311682306,0.0795169869591137,0.009634128880799403,0.0,487.90617075151545,487.20642566296345,488.7979011700674,488.7063260942551
1.620000000000001,-0.33850362744049173,-0.2034008428145433,12.989846961597108,6.281549350758642,0.059570219645094014,0.0,-0.6181924975929391,-0.3234013985760567,3.760854816846258,0.0738101649912761,0.017664075339038635,0.0,454.9860357825347,455.62838138034874,455.7851728443082,455.3334588328577
1.680000000000001,-0.37683286056975507,-0.22282574079391163,13.218414097298758,0.0029545820351266627,0.06076916780693864,0.0,-0.6595489810268059,-0.3236390308933671,3.857714429105055,0.08142091974916746,0.02425670325911431,0.0,449.28996281368273,449.82414952447795,449.7849410752845,450.4054537472622
1.740000000000001,-0.4175998376287026,-0.24217325585080599,13.451632553625933,0.008326344588843071,0.06231850857830068,0.0,-0.6994871862258213,-0.3207866419559759,3.9160192270790106,0.10215437617384829,0.028782525615425446,0.0,437.7388592183788,438.1154815569685,437.99513694959273,439.7228380101595
1.8000000000000012,-0.4610698848561746,-0.26120064047076,13.692727399155219,0.014336466008711746,0.06397258210742507,0.0,-0.7496732351127428,-0.3127570037418774,4.119734911471365,0.09587170870406432,0.025021088648799882,0.0,483.2020423956088,482.9185046130268,483.233902882875,482.7678142076267
1.8600000000000012,-0.5073357286410004,-0.2796663904142669,13.942077589103128,0.020125084134178017,0.06505627998749475,0.0,-0.7926431667705457,-0.3022100767818561,4.191652805684294,0.09765992718658026,-0.0018926330572690171,0.0,446.01541768430786,443.8116647026612,444.52130924056337,444.67577456099366
1.9200000000000013,-0.5561192575164062,-0.29740985134121667,14.194550523546763,0.025570668294508714,0.06492872196836785,0.0,-0.8334637853068968,-0.28871774838508807,4.223978651162833,0.07108774648958492,-0.00259680120143951,0.0,432.757044153964,432.69780651755053,433.8134870293406,431.5831451706766
1.9800000000000013,-0.6076454018917933,-0.31412894135807284,14.453485625582822,0.029653681550784405,0.0647492837999506,0.0,-0.8840190245086358,-0.26812664676269005,4.406483924130759,0.06115662442431862,-0.0037902324461671377,0.0,479.350280791617,479.25963508931443,479.38556131536666,478.6333759332078
2.0400000000000014,-0.6622446129124586,-0.3294991146883665,14.724015136946042,0.0343561956466063,0.06484820687173087,0.0,-0.9359060681489024,-0.24373166739651927,4.6103393536936785,0.10013616493474925,0.0107625157892228,0.0,486.2267097302043,487.31581405681754,485.278674356683,488.19996082569696
2.1000000000000014,-0.7197554899074895,-0.3433993786791874,15.003556898269299,0.040399234745382095,0.06508715785957975,0.0,-0.9811570674528249,-0.21901444773473877,4.707290827686235,0.10185411160909051,-0.015192127847892827,0.0,457.89041621681906,455.8207059745876,456.3588494820433,456.5044394448807
